"","ID","Title","cerno","N1","AUC","cES","P.Value","adj.P.Val"
"LI.M236","LI.M236","TBA",31.6856702229544,13,0.669638887640057,1.21867962395979,0.203719483954458,0.347226312552919
"LI.M112.1","LI.M112.1","complement activation (II)",24.8952006450887,10,0.517402032401545,1.24476003225443,0.205469911203954,0.347393446458325
"LI.M145.1","LI.M145.1","cytoskeleton/actin (SRF transcription targets)",33.8508948384531,14,0.59641013271237,1.20896052994475,0.205825596890048,0.347393446458325
"LI.M4.6","LI.M4.6","cell division in stimulated CD4 T cells",47.025062501215,20,0.593226916956253,1.17562656253037,0.206895341708562,0.347411635812568
"LI.M134","LI.M134","Membrane, ER proteins",40.4067771201399,17,0.563148283279019,1.18843462118058,0.208210197531826,0.347411635812568
"LI.M106.1","LI.M106.1","nuclear pore complex (mitosis)",27.0628622572112,11,0.673645218417946,1.23013010260051,0.208848613436457,0.347411635812568
"LI.M35.1","LI.M35.1","signaling in T cells (II)",27.0007267362481,11,0.614321133412043,1.22730576073855,0.211198875892845,0.349640244301073
"LI.M121","LI.M121","TBA",24.6963233975433,10,0.670552904126489,1.23481616987717,0.213296831289059,0.351431922028641
"LI.M6","LI.M6","mitotic cell division",66.0883484463216,29,0.617684092136246,1.13945428355727,0.217716855541851,0.357014369751093
"LI.M4.9","LI.M4.9","mitotic cell cycle in stimulated CD4 T cells",35.4251089020822,15,0.613575356106854,1.18083696340274,0.227501489918351,0.371299601470515
"LI.M58","LI.M58","B cell development/activation",26.3828908954556,11,0.647570838252656,1.1992223134298,0.235606138662887,0.382721708813891
"LI.M62.1","LI.M62.1","enriched for unknown TF motif CTCNANGTGNY",24.1159191622085,10,0.616544917372813,1.20579595811042,0.237365242643786,0.383777448386682
"LI.M83","LI.M83","enriched in naive and memory B cells",24.0080791224003,10,0.598438362390831,1.20040395612001,0.242039426113234,0.387379191230231
"LI.M168","LI.M168","enriched in dendritic cells",39.3586139671768,17,0.574229509950372,1.15760629315226,0.242441875059272,0.387379191230231
"LI.M32.8","LI.M32.8","cytoskeletal remodeling",23.9872011818796,10,0.606960812960618,1.19936005909398,0.242951689297572,0.387379191230231
"LI.M205","LI.M205","TBA",25.9906156653716,11,0.648975796930342,1.18139162115325,0.252085162638019,0.400098469141075
"LI.M47.4","LI.M47.4","enriched in B cells (V)",25.8715802636904,11,0.64461038961039,1.17598092107684,0.257236563875074,0.406410278998976
"LI.M113","LI.M113","golgi membrane (I)",21.3560561643067,9,0.62799673902849,1.1864475646837,0.261831578144287,0.411789663808743
"LI.M114.1","LI.M114.1","glycerophospholipid metabolism",25.461935594429,11,0.628108028335301,1.15736070883768,0.275498621341464,0.431323633412427
"LI.S3","LI.S3","Plasma cell surface signature",51.0789572737351,23,0.580773988736436,1.11041211464641,0.280904677159195,0.437806388725593
"LI.M104","LI.M104","TBA",22.946828460197,10,0.532765169962014,1.14734142300985,0.291412917586738,0.452147396793773
"LI.M176","LI.M176","TBA",22.7447699976687,10,0.495311840524658,1.13723849988343,0.301499976493466,0.464343432657728
"LI.M28","LI.M28","antigen presentation (lipids and proteins)",24.8984131042557,11,0.616133412042503,1.13174605019344,0.30195743453176,0.464343432657728
"LI.S10","LI.S10","Resting dendritic cell surface signature",152.130197120548,72,0.569800940535187,1.05645970222603,0.305214415384819,0.467275166916581
"LI.M195","LI.M195","muscle contraction, SRF targets",24.7897686393831,11,0.415038370720189,1.12680766542651,0.307233601049473,0.468294387502721
"LI.M196","LI.M196","platelet activation - actin binding",37.5236839850803,17,0.619486607398691,1.10363776426707,0.310771566007123,0.471609481747652
"LI.M229","LI.M229","TBA",24.5578661521779,11,0.603081463990555,1.11626664328081,0.318681275157842,0.481500965959011
"LI.M98.1","LI.M98.1","TBA",13.6364296155326,6,0.472201482443326,1.13636913462772,0.324525040822267,0.486576203051313
"LI.M107","LI.M107","Hox cluster VI",22.2924839182499,10,0.583455082627187,1.11462419591249,0.32485289856894,0.486576203051313
"LI.S1","LI.S1","NK cell surface signature",93.2128793445203,44,0.585979074391984,1.05923726527864,0.331610520805275,0.494557069821661
"LI.M130","LI.M130","enriched in G-protein coupled receptors",22.0461775651475,10,0.561994740430505,1.10230887825738,0.338010189176341,0.50193787748933
"LI.M194","LI.M194","TBA",28.3560255413658,13,0.6074145673795,1.09061636697561,0.341165080222365,0.504457768192044
"LI.M190","LI.M190","TBA",23.9977489194444,11,0.602048406139315,1.09080676906566,0.347347427174921,0.511413658734138
"LI.M24","LI.M24","cell activation (IL15, IL23, TNF)",32.1381293176949,15,0.549105944494956,1.0712709772565,0.361131138713118,0.529454974553978
"LI.M115","LI.M115","cytokines - recepters cluster",23.6150049617519,11,0.472497048406139,1.07340931644327,0.367728615946538,0.53511996668202
"LI.M0","LI.M0","targets of FOSL1/2",25.7091047285388,12,0.453437341039211,1.07121269702245,0.368088300781274,0.53511996668202
"LI.M191","LI.M191","transmembrane transport (II)",38.0501002451744,18,0.543860978505216,1.05694722903262,0.376201477285897,0.544626406447366
"LI.M203","LI.M203","TBA",27.5750184660181,13,0.604609689939906,1.06057763330839,0.379682161754615,0.547375116529569
"LI.M177.0","LI.M177.0","TBA",68.3895016629939,33,0.58403089967844,1.03620457065142,0.396114881951486,0.568358103850493
"LI.M43.0","LI.M43.0","myeloid, dendritic cell activation via NFkB (I)",31.3671468618912,15,0.536879248387236,1.04557156206304,0.397522141999478,0.568358103850493
"LI.M4.11","LI.M4.11","mitotic cell cycle in stimulated CD4 T cells",22.9133075680566,11,0.576009445100354,1.04151398036621,0.406638666575586,0.576920709044746
"LI.M208","LI.M208","TBA",20.83592694916,10,0.524931008733483,1.041796347458,0.406845817939069,0.576920709044746
"LI.M42","LI.M42","platelet activation (III)",20.7278472630407,10,0.537148144540762,1.03639236315204,0.413304040564682,0.583686522593388
"LI.M166","LI.M166","TBA",34.9239886542543,17,0.432805855991809,1.02717613688983,0.423938878141146,0.596271755434295
"LI.M39","LI.M39","integrin mediated leukocyte migration",20.5010775922367,10,0.584516736469595,1.02505387961184,0.427002776687254,0.598132115856088
"LI.M169","LI.M169","mitosis (TF motif CCAATNNSNNNGCG)",28.6715035719199,14,0.581598857031529,1.02398227042571,0.429327839458363,0.598132115856088
"LI.S5","LI.S5","DC surface signature",160.461698420676,79,0.5437831675061,1.01558036975111,0.430447678751925,0.598132115856088
"LI.M174","LI.M174","TBA",46.9272794205697,23,0.577137619964865,1.02015824827326,0.434277558915171,0.600753364799257
"LI.M74","LI.M74","transcriptional targets of glucocorticoid receptor",24.4556039229076,12,0.570124030000974,1.01898349678782,0.435806631689634,0.600753364799257
"LI.M211","LI.M211","TBA",22.3360002808088,11,0.603485832349469,1.01527274003676,0.439993193667274,0.604117638924115
"LI.M22.1","LI.M22.1","mismatch repair (II)",25.9757593777739,13,0.601172903335381,0.99906766837592,0.464437870894095,0.635160092210897
"LI.M37.3","LI.M37.3","cell division",19.7840276570495,10,0.580903217428006,0.989201382852473,0.471510682084918,0.640835596066887
"LI.M4.7","LI.M4.7","mitotic cell cycle",39.9163095069576,20,0.534199928550551,0.99790773767394,0.473978442464549,0.640835596066887
"LI.M34","LI.M34","cytoskeletal remodeling (enriched for SRF targets)",19.7349867011643,10,0.536372195707932,0.986749335058217,0.474613508869526,0.640835596066887
"LI.M27.1","LI.M27.1","chemokine cluster (II)",29.798720812584,15,0.516504307918777,0.9932906937528,0.475996382049682,0.640835596066887
"LI.M47.3","LI.M47.3","enriched in B cells (IV)",23.5995173657446,12,0.574823857917465,0.983313223572693,0.484678723404312,0.649995497278651
"LI.M32.5","LI.M32.5","TBA",29.3682899983395,15,0.550155864397974,0.97894299994465,0.49831730386401,0.665705741841496
"LI.M8","LI.M8","E2F transcription factor network",27.1714585269988,14,0.557642441981826,0.9704092331071,0.508925555268404,0.676486586662458
"LI.M249","LI.M249","TBA",19.1758475915752,10,0.426206941333074,0.95879237957876,0.510423568672655,0.676486586662458
"LI.M70.0","LI.M70.0","TBA",41.0569525419872,21,0.457681065280935,0.977546489094934,0.512252848860012,0.676486586662458
"LI.M143","LI.M143","nuclear pore, transport; mRNA splicing, processing",21.0753568710099,11,0.543589138134593,0.957970766864086,0.516085140653754,0.677517419410428
"LI.M88.1","LI.M88.1","enriched in hepatocyte nuclear factors (I)",23.0288042831063,12,0.519519032003204,0.959533511796098,0.518098191779508,0.677517419410428
"LI.M4.4","LI.M4.4","mitotic cell cycle - DNA replication",52.8471409900958,27,0.545211076461076,0.978650759075848,0.518907850126484,0.677517419410428
"LI.M88.2","LI.M88.2","enriched in hepatocyte nuclear factors (II)",20.9398148041369,11,0.496124557260921,0.951809763824404,0.524460355194205,0.680870440023996
"LI.M61.1","LI.M61.1","enriched in NK cells (KIR cluster)",14.9698747674034,8,0.540304515793916,0.935617172962714,0.526846054035423,0.680870440023996
"LI.M230","LI.M230","cell cycle, mitotic phase",20.892673162362,11,0.543969893742621,0.949666961925544,0.527379415972344,0.680870440023996
"LI.M4.2","LI.M4.2","PLK1 signaling events",64.4924787427291,33,0.5428680856259,0.977158768829229,0.529513492061585,0.681084268599659
"LI.M141","LI.M141","TBA",48.4108296846842,25,0.464694341583837,0.968216593693684,0.537336362510927,0.688586597884373
"LI.M17.3","LI.M17.3","Hox cluster IV",18.4715913890694,10,0.48205902405766,0.92357956945347,0.556372378055283,0.710349973458036
"LI.M4.14","LI.M4.14","Rho GTPase cycle",18.2607905186992,10,0.547206259537028,0.913039525934961,0.570233302670064,0.725370304131773
"LI.M102","LI.M102","TBA",21.4535677170514,12,0.430354881652002,0.89389865487714,0.611845460191867,0.773008653904258
"LI.M178","LI.M178","enriched for promoter motif NATCACGTGAY (putative SREBF1 targets)",17.6241607487187,10,0.506304990097724,0.881208037435933,0.612151361762332,0.773008653904258
"LI.M162.0","LI.M162.0","plasma membrane, cell junction",31.0100179784866,17,0.425541262812847,0.912059352308429,0.614947185568279,0.773715368024089
"LI.M152.1","LI.M152.1","TBA (source: naive B cells)",26.8650201590199,15,0.438457375416721,0.895500671967328,0.630349927497802,0.790221285921157
"LI.M179","LI.M179","enriched for TF motif PAX3",17.2169595029954,10,0.532287912730106,0.86084797514977,0.63884393395834,0.79638445297421
"LI.M225","LI.M225","metabolism of steroids",15.320297961371,9,0.395670555303047,0.851127664520613,0.639869589383903,0.79638445297421
"LI.M248","LI.M248","TBA",15.2259933767169,9,0.51880830249118,0.845888520928717,0.646395534285801,0.801623135709272
"LI.M233","LI.M233","TBA",22.6619406261224,13,0.44198674239586,0.871613101004709,0.651994208502588,0.804969083946493
"LI.M221","LI.M221","TBA",15.1194927029209,9,0.528569573404324,0.839971816828937,0.653746568176198,0.804969083946493
"LI.M210","LI.M210","extracellular matrix, collagen",58.780435044428,32,0.463498854738621,0.918444297569188,0.660981963271174,0.810992054226334
"LI.M17.2","LI.M17.2","Hox cluster III",20.4804163985721,12,0.459554963905755,0.853350683273839,0.66915400884369,0.818117622119848
"LI.M199","LI.M199","platelet activation & blood coagulation",22.0187220052675,13,0.539238312178113,0.846873923279518,0.687671843478529,0.836650998083885
"LI.M77","LI.M77","collagen, TGFB family et al",61.7586119121707,34,0.46909456832738,0.908214881061334,0.689647326575707,0.836650998083885
"LI.M246","LI.M246","TBA",18.241676401898,11,0.459636953955136,0.829167109177183,0.691567009976852,0.836650998083885
"LI.M125","LI.M125","TBA",16.1518918252732,10,0.33645660855167,0.807594591263659,0.707157530829792,0.852531378631039
"LI.M51","LI.M51","cell adhesion",68.6898154884777,38,0.464481850973256,0.903813361690496,0.711760596245496,0.855076165606751
"LI.M17.1","LI.M17.1","Hox cluster II",17.8607630294079,11,0.451345926800472,0.811852864973088,0.714211016937431,0.855076165606751
"LI.M85","LI.M85","platelet activation and degranulation",18.8480894685008,12,0.436450858794117,0.785337061187533,0.760041756156037,0.906808440103409
"LI.M98.0","LI.M98.0","TBA",22.1285715098304,14,0.396010279294365,0.790306125351087,0.775304183552885,0.917588455822943
"LI.M133.1","LI.M133.1","cell cell adhesion",16.7267417725323,11,0.479716646989374,0.760306444206012,0.778257438209482,0.917588455822943
"LI.M183","LI.M183","TBA",14.9433962597305,10,0.418567578974709,0.747169812986524,0.779637274632601,0.917588455822943
"LI.M110","LI.M110","axon guidance",14.9425575736216,10,0.470004220642187,0.747127878681078,0.77968498847383,0.917588455822943
"LI.M220","LI.M220","TBA",14.521328373324,10,0.456228693873576,0.7260664186662,0.803111161157664,0.941954107662888
"LI.M41.4","LI.M41.4","ATF targets network",12.7098133761614,9,0.379455879488345,0.706100743120078,0.808515625144584,0.945089210473061
"LI.M175","LI.M175","cell development",17.7535854040656,12,0.411596155719342,0.7397327251694,0.814795754543527,0.949223336942964
"LI.M133.0","LI.M133.0","cell adhesion, membrane",21.1180417503257,14,0.442807509080198,0.754215776797345,0.820393179418811,0.952537047244659
"LI.M177.1","LI.M177.1","TBA",19.0840414934834,13,0.481707103857893,0.734001595903208,0.832861919023367,0.96378001331801
"LI.M50","LI.M50","CD1 and other DC receptors",13.7177507014005,10,0.457254634589786,0.685887535070024,0.844513414689153,0.974005471608157
"LI.M184.1","LI.M184.1","TBA",15.2707039089157,11,0.44836186540732,0.694122904950712,0.850361079857398,0.977234152388093
"LI.M122","LI.M122","enriched for cell migration",15.2124234705742,11,0.416505312868949,0.691473794117009,0.852961601217353,0.977234152388093
"LI.M41.3","LI.M41.3","TBA",13.3730396470152,10,0.285399824681017,0.668651982350758,0.860811058455702,0.982972363781099
"LI.M1.0","LI.M1.0","integrin cell surface interactions (I)",46.2596308428199,29,0.461591973813626,0.797579842117585,0.866648474579309,0.985271168738179
"LI.M108","LI.M108","TBA",11.5721970655706,9,0.428532779256758,0.642899836976146,0.868519382847239,0.985271168738179
"LI.M41.1","LI.M41.1","TBA",17.8652209360642,13,0.34167303571161,0.687123882156316,0.880621823798642,0.994075542277451
"LI.M26.2","LI.M26.2","TBA",19.49924294436,14,0.420316913985128,0.696401533727145,0.882026564968721,0.994075542277451
"LI.M184.0","LI.M184.0","TBA",24.2942924722911,17,0.386530607566791,0.714538013890915,0.890524064264372,0.999942941537563
"LI.M162.1","LI.M162.1","cell junction",14.179314810339,11,0.399344746162928,0.644514309560864,0.894992957684364,0.999942941537563
"LI.M1.1","LI.M1.1","integrin cell surface interactions (II)",15.7126979177823,12,0.429280712577248,0.654695746574262,0.898165891371001,0.999942941537563
"LI.M54","LI.M54","BCR signaling",15.4115602447668,12,0.425619879433315,0.64214834353195,0.908136710792288,0.999942941537563
"LI.M70.1","LI.M70.1","TBA",12.0825252730258,10,0.393211259374696,0.604126263651292,0.913206225648446,0.999942941537563
"LI.M41.0","LI.M41.0","TBA",20.0244360627433,15,0.372507252024072,0.667481202091443,0.915903692239477,0.999942941537563
"LI.M2.2","LI.M2.2","extracellular matrix (III)",17.3702887511737,14,0.379594023536615,0.620367455399061,0.940912108461323,0.999942941537563
"LI.S9","LI.S9","Memory B cell surface signature",52.1710845231085,35,0.398490474952653,0.745301207472978,0.945229435589265,0.999942941537563
"LI.M244","LI.M244","TBA",9.4451967399503,9,0.321382449913065,0.524733152219461,0.94852062063408,0.999942941537563
"LI.M82","LI.M82","signal transduction, plasma membrane",15.3941801269785,13,0.372953788208025,0.592083851037636,0.949692667756287,0.999942941537563
"LI.M41.2","LI.M41.2","TBA",15.3048151832753,13,0.385584478512591,0.588646737818279,0.951501812559045,0.999942941537563
"LI.M135.0","LI.M135.0","enriched in plasma membrane proteins (I)",18.1195270681459,15,0.329633718664762,0.603984235604862,0.956565980927618,0.999942941537563
"LI.M158.0","LI.M158.0","interferon alpha response (I)",16.3127756428231,14,0.392756251768493,0.582599130100825,0.960957809992661,0.999942941537563
"LI.M135.1","LI.M135.1","enriched in plasma membrane proteins (II)",19.3086423075153,16,0.334467851924014,0.603395072109854,0.962249032438558,0.999942941537563
"LI.M206","LI.M206","Wnt signaling pathway",15.722412880401,14,0.38048928698992,0.561514745728607,0.969754101588418,0.999942941537563
"LI.M116","LI.M116","TBA",13.881030898316,13,0.376075869062427,0.533885803781384,0.974534583214903,0.999942941537563
"LI.M187","LI.M187","metabolism in mitochondria, peroxisome",8.19722745390355,9,0.290197606216047,0.455401525216864,0.975553715660316,0.999942941537563
"LI.M152.0","LI.M152.0","TBA (source: B cells)",25.6710592540665,21,0.376445661083531,0.611215696525392,0.977765887216592,0.999942941537563
"LI.M207","LI.M207","TBA",8.80055952672848,10,0.302730430830168,0.440027976336424,0.985104207799072,0.999942941537563
"LI.M224","LI.M224","transmembrane and ion transporters (II)",10.090745757547,11,0.311310507674144,0.458670261706681,0.98546316037101,0.999942941537563
"LI.M239","LI.M239","enriched in calcium signaling proteins",11.0461781808253,12,0.323184194292022,0.460257424201054,0.988678716214466,0.999942941537563
"LI.S8","LI.S8","Naive B cell surface signature",75.105021492763,53,0.402956371528438,0.708537938610971,0.989969414900638,0.999942941537563
"LI.M149","LI.M149","TBA",8.16399432236038,10,0.322869387357553,0.408199716118019,0.990726018229883,0.999942941537563
"LI.M152.2","LI.M152.2","TBA (source: memory B cells)",12.0170278898389,13,0.309333273389381,0.462193380378418,0.991076202281311,0.999942941537563
"LI.M202","LI.M202","enriched in extracellular matrix & associated proteins",10.6091043174016,12,0.292780068616946,0.442046013225066,0.991538376035521,0.999942941537563
"LI.M26.1","LI.M26.1","TBA",23.21216590159,21,0.369543296370188,0.552670616704523,0.99174508148108,0.999942941537563
"LI.M88.0","LI.M88.0","leukocyte migration",62.4444685909643,46,0.433033020301161,0.678744223814829,0.992202584161716,0.999942941537563
"LI.M197","LI.M197","TBA",13.0296663301248,14,0.343238441592177,0.465345226075885,0.992766423266067,0.999942941537563
"LI.M170","LI.M170","TBA",9.97229295831922,12,0.315951816617423,0.415512206596634,0.994660145798423,0.999942941537563
"LI.M154.0","LI.M154.0","amino acid metabolism and transport",35.3624348077887,30,0.349321551173343,0.589373913463145,0.995315545930047,0.999942941537563
"LI.M2.0","LI.M2.0","extracellular matrix (I)",34.5924779142385,30,0.360434467149649,0.576541298570641,0.996530429656438,0.999942941537563
"LI.M154.1","LI.M154.1","transmembrane transport (SLC cluster)",15.8843013621876,17,0.305493048684045,0.467185334181989,0.996535609192315,0.999942941537563
"LI.M164","LI.M164","xenobiotic metabolism",5.87853829255975,9,0.262450490227907,0.326585460697764,0.996664687055916,0.999942941537563
"LI.M217","LI.M217","TBA (source: B cells)",6.40997740686323,10,0.252355443005097,0.320498870343161,0.998218306191712,0.999942941537563
"LI.M26.0","LI.M26.0","TBA",29.245084946877,28,0.351947503492187,0.52223365976566,0.998802838839484,0.999942941537563
"LI.M90","LI.M90","TBA",7.83839223770691,12,0.268645085879412,0.326599676571121,0.999229680597452,0.999942941537563
"LI.M142","LI.M142","transmembrane and ion transporters (I)",5.53673137444048,10,0.231794422259018,0.276836568722024,0.999394061762088,0.999942941537563
"LI.M158.1","LI.M158.1","interferon alpha response (II)",4.79284258572988,10,0.194279406512776,0.239642129286494,0.999800810639032,0.999942941537563
"LI.S2","LI.S2","B cell surface signature",236.591654337149,163,0.404735024093086,0.725741270972851,0.999942941537563,0.999942941537563
